"","Country","Year","Area","Metier","Gear","Vessel_length","kw_days","Days_at_sea","FU","lvl4"
"7408","UK",2012,"27.7.f","TBB_DEF_70-99_0_0_all","TBB","24<40",124325.67,229.13,NA,"TBB_DEF"
"7409","UK",2012,"27.7.g","OTB_DEF_100-119_0_0_all","OTB","24<40",76769.21,122.28,NA,"OTB_DEF"
"7410","UK",2012,"27.7.g","OTB_DEF_70-99_0_0_all","OTB","24<40",1681.43,3.14,NA,"OTB_DEF"
"7411","UK",2012,"27.7.g","TBB_DEF_70-99_0_0_all","TBB","24<40",40765.91,85.77,NA,"TBB_DEF"
"7412","UK",2012,"27.7.h","OTB_DEF_100-119_0_0_all","OTB","24<40",34733.09,51.39,NA,"OTB_DEF"
"7413","UK",2012,"27.7.h","OTB_DEF_70-99_0_0_all","OTB","24<40",4204.93,6.64,NA,"OTB_DEF"
"7414","UK",2012,"27.7.h","TBB_DEF_70-99_0_0_all","TBB","24<40",149894.85,247.38,NA,"TBB_DEF"
"7415","UK",2012,"27.7.j","OTB_DEF_100-119_0_0_all","OTB","24<40",152691.79,238.53,NA,"OTB_DEF"
"7416","UK",2012,"27.7.j","OTB_DEF_70-99_0_0_all","OTB","24<40",11996.41,25.98,NA,"OTB_DEF"
"7417","UK",2012,"27.7.k","OTB_DEF_100-119_0_0_all","OTB","24<40",920,1.28,NA,"OTB_DEF"
"7418","UK",2012,"27.7.b","MIS_MIS_0_0_0_HC","MIS",NA,12944,2.67,NA,"MIS_MIS"
"7419","UK",2012,"27.7.c","MIS_MIS_0_0_0_HC","MIS",NA,14400,6.67,NA,"MIS_MIS"
"7420","UK",2012,"27.7.e","FPO_CRU_0_0_0_all","FPO",NA,360506.97,3477.32,NA,"FPO_CRU"
"7421","UK",2012,"27.7.e","GNS_DEF_>=220_0_0_all","GNS",NA,38672.53,517.04,NA,"GNS_DEF"
"7422","UK",2012,"27.7.e","GNS_DEF_100-119_0_0_all","GNS",NA,50350.74,657,NA,"GNS_DEF"
"7423","UK",2012,"27.7.e","GNS_DEF_120-219_0_0_all","GNS",NA,68413.68,946.63,NA,"GNS_DEF"
"7424","UK",2012,"27.7.e","GTR_DEF_>=220_0_0_all","GTR",NA,3013.88,17.62,NA,"GTR_DEF"
"7425","UK",2012,"27.7.e","GTR_DEF_120_219_0_0_all","GTR",NA,805.67,7.67,NA,"GTR_DEF"
"7426","UK",2012,"27.7.e","LLS_FIF_0_0_0_all","LLS",NA,83284.22,1584.83,NA,"LLS_FIF"
"7427","UK",2012,"27.7.e","MIS_MIS_0_0_0_HC","MIS",NA,724191.21,2779.98,NA,"MIS_MIS"
"7428","UK",2012,"27.7.f","FPO_CRU_0_0_0_all","FPO",NA,245347.28,1978.42,NA,"FPO_CRU"
"7429","UK",2012,"27.7.f","GNS_DEF_>=220_0_0_all","GNS",NA,37646.36,431.48,NA,"GNS_DEF"
"7430","UK",2012,"27.7.f","GNS_DEF_120-219_0_0_all","GNS",NA,40221.71,524.07,NA,"GNS_DEF"
"7431","UK",2012,"27.7.f","GNS_SPF_10-30_0_0_all","GNS",NA,696,2,NA,"GNS_SPF"
"7432","UK",2012,"27.7.f","GTR_DEF_>=220_0_0_all","GTR",NA,17469,77.25,NA,"GTR_DEF"
"7433","UK",2012,"27.7.f","LLS_FIF_0_0_0_all","LLS",NA,41512.87,1616.25,NA,"LLS_FIF"
"7434","UK",2012,"27.7.f","MIS_MIS_0_0_0_HC","MIS",NA,23984.8,248.33,NA,"MIS_MIS"
"7435","UK",2012,"27.7.g","FPO_CRU_0_0_0_all","FPO",NA,37200.14,433.67,NA,"FPO_CRU"
"7436","UK",2012,"27.7.g","GNS_DEF_>=220_0_0_all","GNS",NA,28698.16,114.85,NA,"GNS_DEF"
"7437","UK",2012,"27.7.g","GNS_DEF_120-219_0_0_all","GNS",NA,25013.89,120.54,NA,"GNS_DEF"
"7438","UK",2012,"27.7.g","GTR_DEF_>=220_0_0_all","GTR",NA,46341.4,191.18,NA,"GTR_DEF"
"7439","UK",2012,"27.7.g","LLS_FIF_0_0_0_all","LLS",NA,2121.07,40,NA,"LLS_FIF"
"7440","UK",2012,"27.7.g","MIS_MIS_0_0_0_HC","MIS",NA,1543.97,10.5,NA,"MIS_MIS"
"7441","UK",2012,"27.7.h","GNS_DEF_>=220_0_0_all","GNS",NA,11759.69,48.64,NA,"GNS_DEF"
"7442","UK",2012,"27.7.h","GNS_DEF_120-219_0_0_all","GNS",NA,5798.95,23.05,NA,"GNS_DEF"
"7443","UK",2012,"27.7.h","GTR_DEF_>=220_0_0_all","GTR",NA,6606,29,NA,"GTR_DEF"
"7444","UK",2012,"27.7.h","MIS_MIS_0_0_0_HC","MIS",NA,2881.29,3.86,NA,"MIS_MIS"
"7445","UK",2012,"27.7.j","GNS_DEF_>=220_0_0_all","GNS",NA,3907.53,12.63,NA,"GNS_DEF"
"7446","UK",2012,"27.7.j","GNS_DEF_120-219_0_0_all","GNS",NA,6996.1,21.48,NA,"GNS_DEF"
"7447","UK",2012,"27.7.j","MIS_MIS_0_0_0_HC","MIS",NA,211426.28,87.9,NA,"MIS_MIS"
"7448","UK",2012,"27.7.f","MIS_MIS_0_0_0_HC","MIS",NA,2091,35,NA,"MIS_MIS"
"7449","UK",2012,"27.7.g","MIS_MIS_0_0_0_HC","MIS",NA,598.9,16,NA,"MIS_MIS"
"7450","UK",2012,"27.7.h","MIS_MIS_0_0_0_HC","MIS",NA,268.56,1.5,NA,"MIS_MIS"
"7451","UK",2012,"27.7.e","OTB_DEF_100-119_0_0_all","OTB","<10",5296.1,57.5,NA,"OTB_DEF"
"7452","UK",2012,"27.7.e","OTB_DEF_70-99_0_0_all","OTB","<10",87248.99,726.67,NA,"OTB_DEF"
"7453","UK",2012,"27.7.f","OTB_DEF_>=120_0_0_all","OTB","<10",852,12,NA,"OTB_DEF"
"7454","UK",2012,"27.7.f","OTB_DEF_100-119_0_0_all","OTB","<10",2673,23,NA,"OTB_DEF"
"7455","UK",2012,"27.7.f","OTB_DEF_70-99_0_0_all","OTB","<10",10367.36,98.5,NA,"OTB_DEF"
"7456","UK",2012,"27.7.g","OTB_DEF_70-99_0_0_all","OTB","<10",1206,6.5,NA,"OTB_DEF"
"7457","UK",2012,"27.7.e","TBB_DEF_70-99_0_0_all","TBB","10<24",85982.07,310.48,NA,"TBB_DEF"
"7458","UK",2012,"27.7.e","OTB_DEF_100-119_0_0_all","OTB","10<24",111088.03,574.28,NA,"OTB_DEF"
"7459","UK",2012,"27.7.e","OTB_DEF_70-99_0_0_all","OTB","10<24",216670.26,1164.5,NA,"OTB_DEF"
"7460","UK",2012,"27.7.e","TBB_DEF_100-119_0_0_all","TBB","10<24",12568.5,31.5,NA,"TBB_DEF"
"7461","UK",2012,"27.7.e","TBB_DEF_70-99_0_0_all","TBB","10<24",132181.99,600.93,NA,"TBB_DEF"
"7462","UK",2012,"27.7.f","OTB_DEF_100-119_0_0_all","OTB","10<24",622,3.29,NA,"OTB_DEF"
"7463","UK",2012,"27.7.f","OTB_DEF_70-99_0_0_all","OTB","10<24",43740.41,216.5,NA,"OTB_DEF"
"7464","UK",2012,"27.7.f","TBB_DEF_70-99_0_0_all","TBB","10<24",38991.96,177.08,NA,"TBB_DEF"
"7465","UK",2012,"27.7.g","TBB_DEF_70-99_0_0_all","TBB","10<24",7575.6,34.3,NA,"TBB_DEF"
"7466","UK",2012,"27.7.h","OTB_DEF_100-119_0_0_all","OTB","10<24",2422.5,6.07,NA,"OTB_DEF"
"7467","UK",2012,"27.7.h","TBB_DEF_100-119_0_0_all","TBB","10<24",2593.5,6.5,NA,"TBB_DEF"
"7468","UK",2012,"27.7.h","TBB_DEF_70-99_0_0_all","TBB","10<24",3597,16.35,NA,"TBB_DEF"
"7469","UK",2012,"27.7.e","TBB_DEF_70-99_0_0_all","TBB","24<40",24247.8,34.2,NA,"TBB_DEF"
"7470","UK",2012,"27.7.b","OTB_DEF_100-119_0_0_all","OTB","24<40",13012.09,16.52,NA,"OTB_DEF"
"7471","UK",2012,"27.7.e","TBB_DEF_100-119_0_0_all","TBB","24<40",11423,23,NA,"TBB_DEF"
"7472","UK",2012,"27.7.e","TBB_DEF_70-99_0_0_all","TBB","24<40",228123.57,431.38,NA,"TBB_DEF"
"7473","UK",2012,"27.7.f","TBB_DEF_70-99_0_0_all","TBB","24<40",33354.93,68.13,NA,"TBB_DEF"
"7474","UK",2012,"27.7.g","OTB_DEF_100-119_0_0_all","OTB","24<40",50458.6,78.79,NA,"OTB_DEF"
"7475","UK",2012,"27.7.g","OTB_DEF_70-99_0_0_all","OTB","24<40",1991.25,3.75,NA,"OTB_DEF"
"7476","UK",2012,"27.7.g","TBB_DEF_70-99_0_0_all","TBB","24<40",50960.29,101.76,NA,"TBB_DEF"
"7477","UK",2012,"27.7.h","OTB_DEF_100-119_0_0_all","OTB","24<40",24363.86,35.88,NA,"OTB_DEF"
"7478","UK",2012,"27.7.h","OTB_DEF_70-99_0_0_all","OTB","24<40",852.09,1.18,NA,"OTB_DEF"
"7479","UK",2012,"27.7.h","TBB_DEF_70-99_0_0_all","TBB","24<40",244658.16,397.85,NA,"TBB_DEF"
"7480","UK",2012,"27.7.j","OTB_DEF_100-119_0_0_all","OTB","24<40",187781.57,310.59,NA,"OTB_DEF"
"7481","UK",2012,"27.7.j","OTB_DEF_70-99_0_0_all","OTB","24<40",18434.91,27.41,NA,"OTB_DEF"
"7482","UK",2012,"27.7.c","MIS_MIS_0_0_0_HC","MIS",NA,115542.68,19.36,NA,"MIS_MIS"
"7483","UK",2012,"27.7.e","FPO_CRU_0_0_0_all","FPO",NA,415967.39,3877.97,NA,"FPO_CRU"
"7484","UK",2012,"27.7.e","GNS_DEF_>=220_0_0_all","GNS",NA,41781.42,533,NA,"GNS_DEF"
"7485","UK",2012,"27.7.e","GNS_DEF_100-119_0_0_all","GNS",NA,37406.97,615.17,NA,"GNS_DEF"
"7486","UK",2012,"27.7.e","GNS_DEF_120-219_0_0_all","GNS",NA,67707.11,993.43,NA,"GNS_DEF"
"7487","UK",2012,"27.7.e","GTR_DEF_>=220_0_0_all","GTR",NA,6300.1,23.65,NA,"GTR_DEF"
"7488","UK",2012,"27.7.e","GTR_DEF_120_219_0_0_all","GTR",NA,211.2,0.55,NA,"GTR_DEF"
"7489","UK",2012,"27.7.e","LLS_FIF_0_0_0_all","LLS",NA,151229.11,2272.67,NA,"LLS_FIF"
"7490","UK",2012,"27.7.e","MIS_MIS_0_0_0_HC","MIS",NA,713292.16,2269.1,NA,"MIS_MIS"
"7491","UK",2012,"27.7.f","FPO_CRU_0_0_0_all","FPO",NA,239535.89,1955.78,NA,"FPO_CRU"
"7492","UK",2012,"27.7.f","GNS_DEF_>=220_0_0_all","GNS",NA,20032.13,264.58,NA,"GNS_DEF"
"7493","UK",2012,"27.7.f","GNS_DEF_120-219_0_0_all","GNS",NA,40701.84,568.93,NA,"GNS_DEF"
"7494","UK",2012,"27.7.f","GNS_SPF_10-30_0_0_all","GNS",NA,29243.92,121,NA,"GNS_SPF"
"7495","UK",2012,"27.7.f","GTR_DEF_>=220_0_0_all","GTR",NA,496,2.5,NA,"GTR_DEF"
"7496","UK",2012,"27.7.f","LLS_FIF_0_0_0_all","LLS",NA,56169.13,2059.33,NA,"LLS_FIF"
"7497","UK",2012,"27.7.f","MIS_MIS_0_0_0_HC","MIS",NA,78123.2,383.25,NA,"MIS_MIS"
"7498","UK",2012,"27.7.g","FPO_CRU_0_0_0_all","FPO",NA,45429.65,512.5,NA,"FPO_CRU"
"7499","UK",2012,"27.7.g","GNS_DEF_>=220_0_0_all","GNS",NA,16694.29,82.34,NA,"GNS_DEF"
"7500","UK",2012,"27.7.g","GNS_DEF_120-219_0_0_all","GNS",NA,39671.82,192.46,NA,"GNS_DEF"
"7501","UK",2012,"27.7.g","GTR_DEF_>=220_0_0_all","GTR",NA,13154.6,48.07,NA,"GTR_DEF"
"7502","UK",2012,"27.7.g","LLS_FIF_0_0_0_all","LLS",NA,4784.93,97.5,NA,"LLS_FIF"
"7503","UK",2012,"27.7.g","MIS_MIS_0_0_0_HC","MIS",NA,183.8,2,NA,"MIS_MIS"
"7504","UK",2012,"27.7.h","GNS_DEF_>=220_0_0_all","GNS",NA,2252.31,9.94,NA,"GNS_DEF"
"7505","UK",2012,"27.7.h","GNS_DEF_120-219_0_0_all","GNS",NA,27557.33,116.47,NA,"GNS_DEF"
"7506","UK",2012,"27.7.h","GTR_DEF_>=220_0_0_all","GTR",NA,1943.1,5.65,NA,"GTR_DEF"
"7507","UK",2012,"27.7.h","MIS_MIS_0_0_0_HC","MIS",NA,1595.47,2.77,NA,"MIS_MIS"
"7508","UK",2012,"27.7.j","GNS_DEF_120-219_0_0_all","GNS",NA,5440.71,21.03,NA,"GNS_DEF"
"7509","UK",2012,"27.7.k","GNS_DEF_>=220_0_0_all","GNS",NA,5662,19,NA,"GNS_DEF"
"7510","UK",2012,"27.7.g","MIS_MIS_0_0_0_HC","MIS",NA,54,6.5,NA,"MIS_MIS"
"7511","UK",2012,"27.7.e","OTB_DEF_100-119_0_0_all","OTB","<10",4586.47,52,NA,"OTB_DEF"
"7512","UK",2012,"27.7.e","OTB_DEF_70-99_0_0_all","OTB","<10",67661.32,570.25,NA,"OTB_DEF"
"7513","UK",2012,"27.7.f","OTB_DEF_>=120_0_0_all","OTB","<10",213,3,NA,"OTB_DEF"
"7514","UK",2012,"27.7.f","OTB_DEF_100-119_0_0_all","OTB","<10",2174.92,20,NA,"OTB_DEF"
"7515","UK",2012,"27.7.f","OTB_DEF_70-99_0_0_all","OTB","<10",4504.76,45,NA,"OTB_DEF"
"7516","UK",2012,"27.7.e","TBB_DEF_70-99_0_0_all","TBB",">=40",7500,5,NA,"TBB_DEF"
"7517","UK",2012,"27.7.e","TBB_DEF_70-99_0_0_all","TBB","10<24",101633.24,389.81,NA,"TBB_DEF"
"7518","UK",2012,"27.7.e","OTB_DEF_100-119_0_0_all","OTB","10<24",73800.49,374.5,NA,"OTB_DEF"
"7519","UK",2012,"27.7.e","OTB_DEF_70-99_0_0_all","OTB","10<24",210112.64,1122.5,NA,"OTB_DEF"
"7520","UK",2012,"27.7.e","TBB_DEF_100-119_0_0_all","TBB","10<24",7581,19,NA,"TBB_DEF"
"7521","UK",2012,"27.7.e","TBB_DEF_70-99_0_0_all","TBB","10<24",193863.13,883.57,NA,"TBB_DEF"
"7522","UK",2012,"27.7.f","OTB_DEF_100-119_0_0_all","OTB","10<24",748,4,NA,"OTB_DEF"
"7523","UK",2012,"27.7.f","OTB_DEF_70-99_0_0_all","OTB","10<24",41887.76,182,NA,"OTB_DEF"
"7524","UK",2012,"27.7.f","TBB_DEF_70-99_0_0_all","TBB","10<24",7343.62,33.6,NA,"TBB_DEF"
"7525","UK",2012,"27.7.g","TBB_DEF_70-99_0_0_all","TBB","10<24",1414.4,6.4,NA,"TBB_DEF"
"7526","UK",2012,"27.7.h","TBB_DEF_70-99_0_0_all","TBB","10<24",1503.33,6.83,NA,"TBB_DEF"
"7527","UK",2012,"27.7.e","TBB_DEF_70-99_0_0_all","TBB","24<40",53742.2,75.8,NA,"TBB_DEF"
"7528","UK",2012,"27.7.b","OTB_DEF_100-119_0_0_all","OTB","24<40",48598.91,80.46,NA,"OTB_DEF"
"7529","UK",2012,"27.7.b","OTB_DEF_70-99_0_0_all","OTB","24<40",11261.62,21.21,NA,"OTB_DEF"
"7530","UK",2012,"27.7.c","OTB_DEF_100-119_0_0_all","OTB","24<40",147.07,0.41,NA,"OTB_DEF"
"7531","UK",2012,"27.7.e","OTB_DEF_70-99_0_0_all","OTB","24<40",1709.92,2.96,NA,"OTB_DEF"
"7532","UK",2012,"27.7.e","TBB_DEF_100-119_0_0_all","TBB","24<40",16359.48,39,NA,"TBB_DEF"
"7533","UK",2012,"27.7.e","TBB_DEF_70-99_0_0_all","TBB","24<40",353871.57,626,NA,"TBB_DEF"
"7534","UK",2012,"27.7.f","TBB_DEF_70-99_0_0_all","TBB","24<40",24209.64,41.25,NA,"TBB_DEF"
"7535","UK",2012,"27.7.g","OTB_DEF_100-119_0_0_all","OTB","24<40",78447.6,120.82,NA,"OTB_DEF"
"7536","UK",2012,"27.7.g","TBB_DEF_70-99_0_0_all","TBB","24<40",18674.76,31.95,NA,"TBB_DEF"
"7537","UK",2012,"27.7.h","OTB_DEF_100-119_0_0_all","OTB","24<40",20194.72,29.58,NA,"OTB_DEF"
"7538","UK",2012,"27.7.h","OTB_DEF_70-99_0_0_all","OTB","24<40",2360.42,3.27,NA,"OTB_DEF"
"7539","UK",2012,"27.7.h","TBB_DEF_70-99_0_0_all","TBB","24<40",190236.26,299.31,NA,"TBB_DEF"
"7540","UK",2012,"27.7.j","OTB_DEF_100-119_0_0_all","OTB","24<40",150301.84,256.8,NA,"OTB_DEF"
"7541","UK",2012,"27.7.j","OTB_DEF_70-99_0_0_all","OTB","24<40",9072.3,11.14,NA,"OTB_DEF"
"7542","UK",2012,"27.7.b","MIS_MIS_0_0_0_HC","MIS",NA,73.6,1,NA,"MIS_MIS"
"7543","UK",2012,"27.7.c","GNS_DEF_>=220_0_0_all","GNS",NA,10136.88,13.68,NA,"GNS_DEF"
"7544","UK",2012,"27.7.e","FPO_CRU_0_0_0_all","FPO",NA,332325.03,2691.82,NA,"FPO_CRU"
"7545","UK",2012,"27.7.e","GNS_DEF_>=220_0_0_all","GNS",NA,14833.23,238,NA,"GNS_DEF"
"7546","UK",2012,"27.7.e","GNS_DEF_100-119_0_0_all","GNS",NA,31826.23,441.67,NA,"GNS_DEF"
"7547","UK",2012,"27.7.e","GNS_DEF_120-219_0_0_all","GNS",NA,55932.06,806.08,NA,"GNS_DEF"
"7548","UK",2012,"27.7.e","GTR_DEF_>=220_0_0_all","GTR",NA,4421.36,15.64,NA,"GTR_DEF"
"7549","UK",2012,"27.7.e","GTR_DEF_120_219_0_0_all","GTR",NA,47.5,0.5,NA,"GTR_DEF"
"7550","UK",2012,"27.7.e","LLS_FIF_0_0_0_all","LLS",NA,112988.05,1696.42,NA,"LLS_FIF"
"7551","UK",2012,"27.7.e","MIS_MIS_0_0_0_HC","MIS",NA,565880.53,1738.53,NA,"MIS_MIS"
"7552","UK",2012,"27.7.e","SSC_DEF_70-99_0_0_all","SSC",NA,41378.5,36.88,NA,"SSC_DEF"
"7553","UK",2012,"27.7.f","FPO_CRU_0_0_0_all","FPO",NA,173115.63,1232.43,NA,"FPO_CRU"
"7554","UK",2012,"27.7.f","GNS_DEF_>=220_0_0_all","GNS",NA,12102.86,131.25,NA,"GNS_DEF"
"7555","UK",2012,"27.7.f","GNS_DEF_120-219_0_0_all","GNS",NA,24676.78,245.79,NA,"GNS_DEF"
"7556","UK",2012,"27.7.f","GNS_SPF_10-30_0_0_all","GNS",NA,10532.12,41.75,NA,"GNS_SPF"
"7557","UK",2012,"27.7.f","GTR_DEF_>=220_0_0_all","GTR",NA,282,3,NA,"GTR_DEF"
"7558","UK",2012,"27.7.f","LLS_FIF_0_0_0_all","LLS",NA,28271.98,1073.75,NA,"LLS_FIF"
"7559","UK",2012,"27.7.f","MIS_MIS_0_0_0_HC","MIS",NA,6789.15,143.5,NA,"MIS_MIS"
"7560","UK",2012,"27.7.g","FPO_CRU_0_0_0_all","FPO",NA,31792.21,345,NA,"FPO_CRU"
"7561","UK",2012,"27.7.g","GNS_DEF_>=220_0_0_all","GNS",NA,2358,12.62,NA,"GNS_DEF"
"7562","UK",2012,"27.7.g","GNS_DEF_120-219_0_0_all","GNS",NA,38987.59,171.41,NA,"GNS_DEF"
"7563","UK",2012,"27.7.g","GTR_DEF_>=220_0_0_all","GTR",NA,932,4,NA,"GTR_DEF"
"7564","UK",2012,"27.7.g","LLS_FIF_0_0_0_all","LLS",NA,1195.36,26,NA,"LLS_FIF"
"7565","UK",2012,"27.7.g","MIS_MIS_0_0_0_HC","MIS",NA,2151.9,13,NA,"MIS_MIS"
"7566","UK",2012,"27.7.h","GNS_DEF_>=220_0_0_all","GNS",NA,3514.85,11.79,NA,"GNS_DEF"
"7567","UK",2012,"27.7.h","GNS_DEF_120-219_0_0_all","GNS",NA,32211.13,133.76,NA,"GNS_DEF"
"7568","UK",2012,"27.7.h","GTR_DEF_>=220_0_0_all","GTR",NA,3461.64,12.36,NA,"GTR_DEF"
"7569","UK",2012,"27.7.h","MIS_MIS_0_0_0_HC","MIS",NA,66553.38,23.4,NA,"MIS_MIS"
"7570","UK",2012,"27.7.j","GNS_DEF_>=220_0_0_all","GNS",NA,20437.26,27.58,NA,"GNS_DEF"
"7571","UK",2012,"27.7.j","GNS_DEF_120-219_0_0_all","GNS",NA,666.67,3.33,NA,"GNS_DEF"
"7572","UK",2013,"27.7.f","MIS_MIS_0_0_0_HC","MIS",NA,118,2,NA,"MIS_MIS"
"7574","UK",2013,"27.7.e","OTB_DEF_100-119_0_0_all","OTB","<10",5093.36,54,NA,"OTB_DEF"
"7575","UK",2013,"27.7.e","OTB_DEF_70-99_0_0_all","OTB","<10",57109.37,468,NA,"OTB_DEF"
"7576","UK",2013,"27.7.f","OTB_DEF_100-119_0_0_all","OTB","<10",1859,13,NA,"OTB_DEF"
"7577","UK",2013,"27.7.f","OTB_DEF_70-99_0_0_all","OTB","<10",2672.92,25,NA,"OTB_DEF"
"7578","UK",2013,"27.7.e","TBB_DEF_70-99_0_0_all","TBB","10<24",96166.39,359.73,NA,"TBB_DEF"
"7579","UK",2013,"27.7.e","OTB_DEF_100-119_0_0_all","OTB","10<24",101421.55,491.5,NA,"OTB_DEF"
"7580","UK",2013,"27.7.e","OTB_DEF_70-99_0_0_all","OTB","10<24",230889.89,1239,NA,"OTB_DEF"
"7581","UK",2013,"27.7.e","TBB_DEF_100-119_0_0_all","TBB","10<24",5398.71,24.43,NA,"TBB_DEF"
"7582","UK",2013,"27.7.e","TBB_DEF_70-99_0_0_all","TBB","10<24",133487.22,607.04,NA,"TBB_DEF"
"7583","UK",2013,"27.7.f","OTB_DEF_100-119_0_0_all","OTB","10<24",12994.96,56.8,NA,"OTB_DEF"
"7584","UK",2013,"27.7.f","OTB_DEF_70-99_0_0_all","OTB","10<24",43438.57,207.42,NA,"OTB_DEF"
"7585","UK",2013,"27.7.f","TBB_DEF_70-99_0_0_all","TBB","10<24",71724.7,325.9,NA,"TBB_DEF"
"7586","UK",2013,"27.7.g","OTB_DEF_70-99_0_0_all","OTB","10<24",2694.83,11.58,NA,"OTB_DEF"
"7587","UK",2013,"27.7.g","TBB_DEF_70-99_0_0_all","TBB","10<24",1136.67,5.17,NA,"TBB_DEF"
"7588","UK",2013,"27.7.h","OTB_DEF_100-119_0_0_all","OTB","10<24",478.8,1.2,NA,"OTB_DEF"
"7589","UK",2013,"27.7.h","OTB_DEF_70-99_0_0_all","OTB","10<24",256.5,1.5,NA,"OTB_DEF"
"7590","UK",2013,"27.7.h","TBB_DEF_70-99_0_0_all","TBB","10<24",3622.67,16.47,NA,"TBB_DEF"
"7591","UK",2013,"27.7.j","OTB_DEF_100-119_0_0_all","OTB","10<24",137.5,0.62,NA,"OTB_DEF"
"7592","UK",2013,"27.7.e","TBB_DEF_70-99_0_0_all","TBB","24<40",109484.5,150.5,NA,"TBB_DEF"
"7593","UK",2013,"27.7.b","OTB_DEF_100-119_0_0_all","OTB","24<40",555.86,1.54,NA,"OTB_DEF"
"7594","UK",2013,"27.7.e","TBB_DEF_70-99_0_0_all","TBB","24<40",296270.56,538.24,NA,"TBB_DEF"
"7595","UK",2013,"27.7.f","TBB_DEF_70-99_0_0_all","TBB","24<40",47682.93,104.17,NA,"TBB_DEF"
"7596","UK",2013,"27.7.g","OTB_DEF_100-119_0_0_all","OTB","24<40",46194.32,76.77,NA,"OTB_DEF"
"7597","UK",2013,"27.7.g","TBB_DEF_70-99_0_0_all","TBB","24<40",11326.83,19.07,NA,"TBB_DEF"
"7598","UK",2013,"27.7.h","OTB_DEF_100-119_0_0_all","OTB","24<40",40516.51,58.17,NA,"OTB_DEF"
"7599","UK",2013,"27.7.h","OTB_DEF_70-99_0_0_all","OTB","24<40",7982.5,11.07,NA,"OTB_DEF"
"7600","UK",2013,"27.7.h","TBB_DEF_70-99_0_0_all","TBB","24<40",227543.74,354.46,NA,"TBB_DEF"
"7601","UK",2013,"27.7.j","OTB_DEF_100-119_0_0_all","OTB","24<40",255397.98,433.77,NA,"OTB_DEF"
"7602","UK",2013,"27.7.j","OTB_DEF_70-99_0_0_all","OTB","24<40",7564.43,13.45,NA,"OTB_DEF"
"7603","UK",2013,"27.7.b","LLS_FIF_0_0_0_all","LLS",NA,642.83,1.17,NA,"LLS_FIF"
"7604","UK",2013,"27.7.b","MIS_MIS_0_0_0_HC","MIS",NA,107129.6,15.05,NA,"MIS_MIS"
"7605","UK",2013,"27.7.c","GNS_DEF_>=220_0_0_all","GNS",NA,295.55,0.61,NA,"GNS_DEF"
"7606","UK",2013,"27.7.c","LLS_FIF_0_0_0_all","LLS",NA,18873.24,28.73,NA,"LLS_FIF"
"7607","UK",2013,"27.7.c","MIS_MIS_0_0_0_HC","MIS",NA,104882.1,14.74,NA,"MIS_MIS"
"7608","UK",2013,"27.7.e","FPO_CRU_0_0_0_all","FPO",NA,221631.79,1663.87,NA,"FPO_CRU"
"7609","UK",2013,"27.7.e","GNS_DEF_>=220_0_0_all","GNS",NA,28982.05,339.71,NA,"GNS_DEF"
"7610","UK",2013,"27.7.e","GNS_DEF_100-119_0_0_all","GNS",NA,26879.33,394,NA,"GNS_DEF"
"7611","UK",2013,"27.7.e","GNS_DEF_120-219_0_0_all","GNS",NA,98935.56,967.42,NA,"GNS_DEF"
"7612","UK",2013,"27.7.e","GTR_DEF_>=220_0_0_all","GTR",NA,4252,13.71,NA,"GTR_DEF"
"7613","UK",2013,"27.7.e","LLS_FIF_0_0_0_all","LLS",NA,27298.23,485.5,NA,"LLS_FIF"
"7614","UK",2013,"27.7.e","MIS_MIS_0_0_0_HC","MIS",NA,558363.13,1740.16,NA,"MIS_MIS"
"7615","UK",2013,"27.7.e","SSC_DEF_70-99_0_0_all","SSC",NA,30424,29.75,NA,"SSC_DEF"
"7616","UK",2013,"27.7.f","FPO_CRU_0_0_0_all","FPO",NA,128193.39,908.83,NA,"FPO_CRU"
"7617","UK",2013,"27.7.f","GNS_DEF_>=220_0_0_all","GNS",NA,9462.4,104,NA,"GNS_DEF"
"7618","UK",2013,"27.7.f","GNS_DEF_120-219_0_0_all","GNS",NA,34187.51,217.9,NA,"GNS_DEF"
"7619","UK",2013,"27.7.f","GNS_SPF_10-30_0_0_all","GNS",NA,10275.12,54.5,NA,"GNS_SPF"
"7620","UK",2013,"27.7.f","LLS_FIF_0_0_0_all","LLS",NA,10223.81,347,NA,"LLS_FIF"
"7621","UK",2013,"27.7.f","MIS_MIS_0_0_0_HC","MIS",NA,15823.46,145,NA,"MIS_MIS"
"7622","UK",2013,"27.7.g","FPO_CRU_0_0_0_all","FPO",NA,29170.7,321.83,NA,"FPO_CRU"
"7623","UK",2013,"27.7.g","GNS_DEF_>=220_0_0_all","GNS",NA,699,3,NA,"GNS_DEF"
"7624","UK",2013,"27.7.g","GNS_DEF_120-219_0_0_all","GNS",NA,33417.4,156.15,NA,"GNS_DEF"
"7625","UK",2013,"27.7.g","GTR_DEF_>=220_0_0_all","GTR",NA,4654.3,15.45,NA,"GTR_DEF"
"7626","UK",2013,"27.7.g","LLS_FIF_0_0_0_all","LLS",NA,134,1,NA,"LLS_FIF"
"7627","UK",2013,"27.7.g","MIS_MIS_0_0_0_HC","MIS",NA,2909.83,13.17,NA,"MIS_MIS"
"7628","UK",2013,"27.7.h","GNS_DEF_>=220_0_0_all","GNS",NA,8394.3,27.5,NA,"GNS_DEF"
