Country,Year,lvl4,Vessel_length,Area,FU,kw_days,Days_at_sea,No_vessels
IRL,2011,OTM_SPF,24<40m,27.7.b,NA,242809,362,36
IRL,2011,OTM_SPF,24<40m,27.7.b,NA,242809,362,36
IRL,2011,OTM_SPF,24<40m,27.7.g,NA,152172,238,30
IRL,2011,OTM_SPF,24<40m,27.7.g,NA,152172,238,30
IRL,2011,OTM_SPF,24<40m,27.7.h,NA,12607,13,3
IRL,2011,OTM_SPF,24<40m,27.7.h,NA,12607,13,3
IRL,2011,OTM_SPF,24<40m,27.7.j,NA,224247,318,29
IRL,2011,OTM_SPF,24<40m,27.7.j,NA,224247,318,29
IRL,2011,OTM_SPF,24<40m,27.7.k,NA,174590,227,13
IRL,2011,SSC_DEF,10<24m,27.7.b,NA,9072,26,4
IRL,2011,SSC_DEF,10<24m,27.7.b,NA,4536,13,2
IRL,2011,SSC_DEF,10<24m,27.7.f,NA,11090,16,4
IRL,2011,SSC_DEF,10<24m,27.7.g,NA,507296,1208,48
IRL,2011,SSC_DEF,10<24m,27.7.g,NA,253648,604,24
IRL,2011,SSC_DEF,10<24m,27.7.j,NA,57252,196,18
IRL,2011,SSC_DEF,10<24m,27.7.j,NA,28626,98,9
IRL,2011,SSC_DEF,24<40m,27.7.f,NA,5700,10,2
IRL,2011,SSC_DEF,24<40m,27.7.g,NA,569356,1504,40
IRL,2011,SSC_DEF,24<40m,27.7.g,NA,284678,752,20
IRL,2011,SSC_DEF,24<40m,27.7.j,NA,285962,684,16
IRL,2011,SSC_DEF,24<40m,27.7.j,NA,142981,342,8
IRL,2011,TBB_DEF,10<24m,27.7.f,NA,11492,52,12
IRL,2011,TBB_DEF,10<24m,27.7.g,NA,359306,1546,36
IRL,2011,TBB_DEF,10<24m,27.7.g,NA,179653,773,18
IRL,2011,TBB_DEF,10<24m,27.7.h,NA,5048,16,6
IRL,2011,TBB_DEF,10<24m,27.7.h,NA,2524,8,3
IRL,2011,TBB_DEF,24<40m,27.7.f,NA,6188,28,4
IRL,2011,TBB_DEF,24<40m,27.7.g,NA,1350036,2340,44
IRL,2011,TBB_DEF,24<40m,27.7.g,NA,675018,1170,22
IRL,2011,TBB_DEF,24<40m,27.7.h,NA,3000,8,6
IRL,2011,TBB_DEF,24<40m,27.7.h,NA,1500,4,3
IRL,2011,TBB_DEF,24<40m,27.7.j,NA,24456,32,6
IRL,2011,TBB_DEF,24<40m,27.7.j,NA,12228,16,3
IRL,2012,FPO_CRU,10<24m,27.7.b,NA,165325,1835,121
IRL,2012,FPO_CRU,10<24m,27.7.b,NA,165325,1835,121
IRL,2012,FPO_CRU,10<24m,27.7.c,NA,88,1,1
IRL,2012,FPO_CRU,10<24m,27.7.g,NA,28039,308,27
IRL,2012,FPO_CRU,10<24m,27.7.g,NA,28039,308,27
IRL,2012,FPO_CRU,10<24m,27.7.j,NA,96929,898,42
IRL,2012,FPO_CRU,10<24m,27.7.j,NA,96929,898,42
IRL,2012,FPO_CRU,24<40m,27.7.f,NA,1912,4,1
IRL,2012,FPO_CRU,24<40m,27.7.g,NA,6692,14,2
IRL,2012,FPO_CRU,24<40m,27.7.g,NA,6692,14,2
IRL,2012,GNS_DEF,10<24m,27.7.b,NA,119678,916,104
IRL,2012,GNS_DEF,10<24m,27.7.b,NA,59839,458,52
IRL,2012,GNS_DEF,10<24m,27.7.c,NA,4334,14,2
IRL,2012,GNS_DEF,10<24m,27.7.d,NA,440,2,2
IRL,2012,GNS_DEF,10<24m,27.7.g,NA,526246,3228,154
IRL,2012,GNS_DEF,10<24m,27.7.g,NA,263123,1614,77
IRL,2012,GNS_DEF,10<24m,27.7.h,NA,2202,6,2
IRL,2012,GNS_DEF,10<24m,27.7.h,NA,1101,3,1
IRL,2012,GNS_DEF,10<24m,27.7.j,NA,316336,1598,108
IRL,2012,GNS_DEF,10<24m,27.7.j,NA,158168,799,54
IRL,2012,GNS_DEF,10<24m,27.7.k,NA,164,2,2
IRL,2012,GNS_DEF,24<40m,27.7.b,NA,139776,312,12
IRL,2012,GNS_DEF,24<40m,27.7.b,NA,69888,156,6
IRL,2012,GNS_DEF,24<40m,27.7.g,NA,14336,32,4
IRL,2012,GNS_DEF,24<40m,27.7.g,NA,7168,16,2
IRL,2012,GNS_DEF,24<40m,27.7.j,NA,51072,114,10
IRL,2012,GNS_DEF,24<40m,27.7.j,NA,25536,57,5
IRL,2012,LLS_FIF,>=40m,27.7.k,NA,6300,9,1
IRL,2012,LLS_FIF,10<24m,27.7.b,NA,16922,200,34
IRL,2012,LLS_FIF,10<24m,27.7.b,NA,16922,200,34
IRL,2012,LLS_FIF,10<24m,27.7.g,NA,2291,25,7
IRL,2012,LLS_FIF,10<24m,27.7.g,NA,2291,25,7
IRL,2012,LLS_FIF,10<24m,27.7.j,NA,6483,41,8
IRL,2012,LLS_FIF,10<24m,27.7.j,NA,6483,41,8
IRL,2012,LLS_FIF,10<24m,27.7.k,NA,6040,18,2
IRL,2012,LLS_FIF,24<40m,27.7.b,NA,1344,3,1
IRL,2012,LLS_FIF,24<40m,27.7.b,NA,1344,3,1
IRL,2012,LLS_FIF,24<40m,27.7.k,NA,9568,13,1
IRL,2012,MIS_MIS,10<24m,27.7.j,NA,3317,12,4
IRL,2012,MIS_MIS,10<24m,27.7.j,NA,3317,12,4
IRL,2012,MIS_MIS,10<24m,27.7.k,NA,6786,13,1
IRL,2012,MIS_MIS,24<40m,27.7.b,NA,662,2,2
IRL,2012,MIS_MIS,24<40m,27.7.b,NA,662,2,2
IRL,2012,MIS_MIS,24<40m,27.7.c,NA,2033,3,2
IRL,2012,MIS_MIS,24<40m,27.7.g,NA,1312,3,2
IRL,2012,MIS_MIS,24<40m,27.7.g,NA,1312,3,2
IRL,2012,MIS_MIS,24<40m,27.7.j,NA,2458,4,2
IRL,2012,MIS_MIS,24<40m,27.7.j,NA,2458,4,2
IRL,2012,OTB_CRU,10<24m,27.7.b,NA,488360,1642,116
IRL,2012,OTB_CRU,10<24m,27.7.b,NA,244180,821,58
IRL,2012,OTB_CRU,10<24m,27.7.c,NA,164914,394,30
IRL,2012,OTB_CRU,10<24m,27.7.f,NA,1616,16,4
IRL,2012,OTB_CRU,10<24m,27.7.g,NA,1637722,4938,366
IRL,2012,OTB_CRU,10<24m,27.7.g,NA,818861,2469,183
IRL,2012,OTB_CRU,10<24m,27.7.h,NA,46290,112,20
IRL,2012,OTB_CRU,10<24m,27.7.h,NA,23145,56,10
IRL,2012,OTB_CRU,10<24m,27.7.j,NA,222624,1774,192
IRL,2012,OTB_CRU,10<24m,27.7.j,NA,111312,887,96
IRL,2012,OTB_CRU,10<24m,27.7.k,NA,223416,528,28
IRL,2012,OTB_CRU,24<40m,27.7.b,NA,679376,1402,98
IRL,2012,OTB_CRU,24<40m,27.7.b,NA,339688,701,49
IRL,2012,OTB_CRU,24<40m,27.7.c,NA,340882,684,66
IRL,2012,OTB_CRU,24<40m,27.7.g,NA,802002,1816,100
IRL,2012,OTB_CRU,24<40m,27.7.g,NA,401001,908,50
IRL,2012,OTB_CRU,24<40m,27.7.h,NA,155830,246,34
IRL,2012,OTB_CRU,24<40m,27.7.h,NA,77915,123,17
IRL,2012,OTB_CRU,24<40m,27.7.j,NA,58510,96,34
IRL,2012,OTB_CRU,24<40m,27.7.j,NA,29255,48,17
IRL,2012,OTB_CRU,24<40m,27.7.k,NA,1517772,2630,108
IRL,2012,OTB_DEF,10<24m,27.7.b,NA,651848,2014,172
IRL,2012,OTB_DEF,10<24m,27.7.b,NA,325924,1007,86
IRL,2012,OTB_DEF,10<24m,27.7.c,NA,90246,150,28
IRL,2012,OTB_DEF,10<24m,27.7.d,NA,984,2,2
IRL,2012,OTB_DEF,10<24m,27.7.e,NA,10056,24,6
IRL,2012,OTB_DEF,10<24m,27.7.e,NA,3352,8,2
IRL,2012,OTB_DEF,10<24m,27.7.f,NA,1552,4,4
IRL,2012,OTB_DEF,10<24m,27.7.g,NA,3930809,13250,655
IRL,2012,OTB_DEF,10<24m,27.7.g,NA,1965405,6625,300
IRL,2012,OTB_DEF,10<24m,27.7.h,NA,111802,262,48
IRL,2012,OTB_DEF,10<24m,27.7.h,NA,55901,131,24
IRL,2012,OTB_DEF,10<24m,27.7.j,NA,2046648,7390,460
IRL,2012,OTB_DEF,10<24m,27.7.j,NA,1023324,3695,230
IRL,2012,OTB_DEF,10<24m,27.7.k,NA,71064,152,30
IRL,2012,OTB_DEF,24<40m,27.7.b,NA,738722,1208,112
IRL,2012,OTB_DEF,24<40m,27.7.b,NA,369361,604,56
IRL,2012,OTB_DEF,24<40m,27.7.c,NA,183208,308,60
IRL,2012,OTB_DEF,24<40m,27.7.d,NA,906,2,2
IRL,2012,OTB_DEF,24<40m,27.7.e,NA,24888,51,5
IRL,2012,OTB_DEF,24<40m,27.7.e,NA,8296,17,2
IRL,2012,OTB_DEF,24<40m,27.7.g,NA,962408,1892,163
IRL,2012,OTB_DEF,24<40m,27.7.g,NA,481204,946,73
IRL,2012,OTB_DEF,24<40m,27.7.h,NA,379634,440,52
IRL,2012,OTB_DEF,24<40m,27.7.h,NA,189817,220,26
IRL,2012,OTB_DEF,24<40m,27.7.j,NA,881694,1568,80
IRL,2012,OTB_DEF,24<40m,27.7.j,NA,440847,784,40
IRL,2012,OTB_DEF,24<40m,27.7.k,NA,74216,138,34
IRL,2012,OTM_SPF,>=40m,27.7.b,NA,447968,238,28
IRL,2012,OTM_SPF,>=40m,27.7.b,NA,447968,238,28
IRL,2012,OTM_SPF,>=40m,27.7.c,NA,111824,47,11
IRL,2012,OTM_SPF,>=40m,27.7.g,NA,38582,51,6
IRL,2012,OTM_SPF,>=40m,27.7.g,NA,38582,51,6
IRL,2012,OTM_SPF,>=40m,27.7.h,NA,278213,126,12
IRL,2012,OTM_SPF,>=40m,27.7.h,NA,278213,126,12
IRL,2012,OTM_SPF,>=40m,27.7.j,NA,1168638,538,40
IRL,2012,OTM_SPF,>=40m,27.7.j,NA,1168638,538,40
IRL,2012,OTM_SPF,>=40m,27.7.k,NA,310565,161,9
IRL,2012,OTM_SPF,10<24m,27.7.b,NA,32148,86,21
IRL,2012,OTM_SPF,10<24m,27.7.b,NA,32148,86,21
IRL,2012,OTM_SPF,10<24m,27.7.g,NA,145485,356,38
IRL,2012,OTM_SPF,10<24m,27.7.g,NA,145485,356,38
IRL,2012,OTM_SPF,10<24m,27.7.j,NA,145423,269,27
IRL,2012,OTM_SPF,10<24m,27.7.j,NA,145423,269,27
IRL,2012,OTM_SPF,10<24m,27.7.k,NA,115414,228,12
IRL,2012,OTM_SPF,24<40m,27.7.b,NA,178460,258,29
IRL,2012,OTM_SPF,24<40m,27.7.b,NA,178460,258,29
IRL,2012,OTM_SPF,24<40m,27.7.c,NA,1566,3,1
IRL,2012,OTM_SPF,24<40m,27.7.g,NA,152466,251,29
IRL,2012,OTM_SPF,24<40m,27.7.g,NA,152466,251,29
IRL,2012,OTM_SPF,24<40m,27.7.j,NA,470989,682,42
IRL,2012,OTM_SPF,24<40m,27.7.j,NA,470989,682,42
IRL,2012,OTM_SPF,24<40m,27.7.k,NA,257021,358,16
IRL,2012,SSC_DEF,10<24m,27.7.b,NA,1792,8,2
IRL,2012,SSC_DEF,10<24m,27.7.b,NA,896,4,1
IRL,2012,SSC_DEF,10<24m,27.7.f,NA,1472,4,2
IRL,2012,SSC_DEF,10<24m,27.7.g,NA,581004,1550,48
IRL,2012,SSC_DEF,10<24m,27.7.g,NA,290502,775,24
IRL,2012,SSC_DEF,10<24m,27.7.j,NA,129796,338,28
IRL,2012,SSC_DEF,10<24m,27.7.j,NA,64898,169,14
IRL,2012,SSC_DEF,24<40m,27.7.f,NA,3600,6,2
IRL,2012,SSC_DEF,24<40m,27.7.g,NA,445996,1074,42
IRL,2012,SSC_DEF,24<40m,27.7.g,NA,222998,537,21
IRL,2012,SSC_DEF,24<40m,27.7.j,NA,304642,710,20
IRL,2012,SSC_DEF,24<40m,27.7.j,NA,152321,355,10
IRL,2012,TBB_DEF,10<24m,27.7.f,NA,3218,10,4
IRL,2012,TBB_DEF,10<24m,27.7.g,NA,380616,1704,36
IRL,2012,TBB_DEF,10<24m,27.7.g,NA,190308,852,18
IRL,2012,TBB_DEF,10<24m,27.7.h,NA,1326,6,2
IRL,2012,TBB_DEF,10<24m,27.7.h,NA,663,3,1
IRL,2012,TBB_DEF,24<40m,27.7.f,NA,3978,18,8
IRL,2012,TBB_DEF,24<40m,27.7.g,NA,1763652,3442,56
IRL,2012,TBB_DEF,24<40m,27.7.g,NA,881826,1721,28
IRL,2012,TBB_DEF,24<40m,27.7.h,NA,442,2,2
IRL,2012,TBB_DEF,24<40m,27.7.h,NA,221,1,1
IRL,2012,TBB_DEF,24<40m,27.7.j,NA,18132,26,8
IRL,2012,TBB_DEF,24<40m,27.7.j,NA,9066,13,4
IRL,2013,FPO_CRU,10<24m,27.7.b,NA,179063,1862,114
IRL,2013,FPO_CRU,10<24m,27.7.b,NA,179063,1862,114
IRL,2013,FPO_CRU,10<24m,27.7.g,NA,22087,263,26
IRL,2013,FPO_CRU,10<24m,27.7.g,NA,22087,263,26
IRL,2013,FPO_CRU,10<24m,27.7.j,NA,94128,860,50
IRL,2013,FPO_CRU,10<24m,27.7.j,NA,94128,860,50
IRL,2013,GNS_DEF,10<24m,27.7.b,NA,66914,470,70
IRL,2013,GNS_DEF,10<24m,27.7.b,NA,33457,235,35
IRL,2013,GNS_DEF,10<24m,27.7.g,NA,468652,3196,164
IRL,2013,GNS_DEF,10<24m,27.7.g,NA,234326,1598,82
IRL,2013,GNS_DEF,10<24m,27.7.h,NA,734,2,2
IRL,2013,GNS_DEF,10<24m,27.7.h,NA,367,1,1
IRL,2013,GNS_DEF,10<24m,27.7.j,NA,353978,1628,104
IRL,2013,GNS_DEF,10<24m,27.7.j,NA,176989,814,52
IRL,2013,GNS_DEF,24<40m,27.7.b,NA,41216,92,8
IRL,2013,GNS_DEF,24<40m,27.7.b,NA,20608,46,4
IRL,2013,GNS_DEF,24<40m,27.7.g,NA,6272,14,2
IRL,2013,GNS_DEF,24<40m,27.7.g,NA,3136,7,1
IRL,2013,GNS_DEF,24<40m,27.7.j,NA,134400,300,8
IRL,2013,GNS_DEF,24<40m,27.7.j,NA,67200,150,4
IRL,2013,LLS_FIF,10<24m,27.7.b,NA,9857,123,21
IRL,2013,LLS_FIF,10<24m,27.7.b,NA,9857,123,21
IRL,2013,LLS_FIF,10<24m,27.7.g,NA,374,4,3
IRL,2013,LLS_FIF,10<24m,27.7.g,NA,374,4,3
IRL,2013,LLS_FIF,10<24m,27.7.j,NA,1564,17,3
IRL,2013,LLS_FIF,10<24m,27.7.j,NA,1564,17,3
IRL,2013,LLS_FIF,10<24m,27.7.k,NA,2208,7,2
IRL,2013,MIS_MIS,10<24m,27.7.g,NA,2554,6,2
IRL,2013,MIS_MIS,10<24m,27.7.g,NA,2554,6,2
IRL,2013,MIS_MIS,10<24m,27.7.j,NA,250,1,1
IRL,2013,MIS_MIS,10<24m,27.7.j,NA,250,1,1
IRL,2013,MIS_MIS,24<40m,27.7.g,NA,3122,4,2
IRL,2013,MIS_MIS,24<40m,27.7.g,NA,3122,4,2
IRL,2013,MIS_MIS,24<40m,27.7.k,NA,11235,15,1
IRL,2013,OTB_CRU,10<24m,27.7.b,NA,652030,2026,126
IRL,2013,OTB_CRU,10<24m,27.7.b,NA,330128,1025,63
IRL,2013,OTB_CRU,10<24m,27.7.c,NA,150478,342,32
IRL,2013,OTB_CRU,10<24m,27.7.g,NA,1399644,4232,330
IRL,2013,OTB_CRU,10<24m,27.7.g,NA,700102,2117,165
IRL,2013,OTB_CRU,10<24m,27.7.h,NA,49488,126,20
IRL,2013,OTB_CRU,10<24m,27.7.h,NA,24744,63,10
IRL,2013,OTB_CRU,10<24m,27.7.j,NA,223596,1894,210
IRL,2013,OTB_CRU,10<24m,27.7.j,NA,111798,947,105
IRL,2013,OTB_CRU,10<24m,27.7.k,NA,227132,512,32
IRL,2013,OTB_CRU,24<40m,27.7.b,NA,593528,1274,84
IRL,2013,OTB_CRU,24<40m,27.7.b,NA,296764,637,42
IRL,2013,OTB_CRU,24<40m,27.7.c,NA,245324,546,70
IRL,2013,OTB_CRU,24<40m,27.7.g,NA,987350,2228,112
IRL,2013,OTB_CRU,24<40m,27.7.g,NA,493675,1114,56
IRL,2013,OTB_CRU,24<40m,27.7.h,NA,152030,248,36
IRL,2013,OTB_CRU,24<40m,27.7.h,NA,76015,124,18
IRL,2013,OTB_CRU,24<40m,27.7.j,NA,33692,58,28
IRL,2013,OTB_CRU,24<40m,27.7.j,NA,16846,29,14
IRL,2013,OTB_CRU,24<40m,27.7.k,NA,1540842,2720,92
IRL,2013,OTB_DEF,10<24m,27.7.b,NA,665192,2020,162
IRL,2013,OTB_DEF,10<24m,27.7.b,NA,332596,1010,81
IRL,2013,OTB_DEF,10<24m,27.7.c,NA,95898,138,24
IRL,2013,OTB_DEF,10<24m,27.7.e,NA,990,3,3
IRL,2013,OTB_DEF,10<24m,27.7.e,NA,330,1,1
IRL,2013,OTB_DEF,10<24m,27.7.f,NA,2610,6,4
IRL,2013,OTB_DEF,10<24m,27.7.g,NA,3990320,12836,655
IRL,2013,OTB_DEF,10<24m,27.7.g,NA,1994881,6417,294
IRL,2013,OTB_DEF,10<24m,27.7.h,NA,175732,426,66
IRL,2013,OTB_DEF,10<24m,27.7.h,NA,87866,213,33
IRL,2013,OTB_DEF,10<24m,27.7.j,NA,1968364,6882,422
IRL,2013,OTB_DEF,10<24m,27.7.j,NA,984182,3441,211
IRL,2013,OTB_DEF,10<24m,27.7.k,NA,44410,78,24
IRL,2013,OTB_DEF,24<40m,27.7.b,NA,643328,1124,130
IRL,2013,OTB_DEF,24<40m,27.7.b,NA,321664,562,65
IRL,2013,OTB_DEF,24<40m,27.7.c,NA,223246,366,80
IRL,2013,OTB_DEF,24<40m,27.7.d,NA,840,2,2
IRL,2013,OTB_DEF,24<40m,27.7.e,NA,38064,78,3
IRL,2013,OTB_DEF,24<40m,27.7.e,NA,12688,26,1
IRL,2013,OTB_DEF,24<40m,27.7.g,NA,1073156,2122,213
IRL,2013,OTB_DEF,24<40m,27.7.g,NA,536578,1061,93
IRL,2013,OTB_DEF,24<40m,27.7.h,NA,397102,474,50
IRL,2013,OTB_DEF,24<40m,27.7.h,NA,198551,237,25
IRL,2013,OTB_DEF,24<40m,27.7.j,NA,934318,1620,100
IRL,2013,OTB_DEF,24<40m,27.7.j,NA,467159,810,50
IRL,2013,OTB_DEF,24<40m,27.7.k,NA,200684,356,72
IRL,2013,OTM_SPF,>=40m,27.7.b,NA,883159,391,39
IRL,2013,OTM_SPF,>=40m,27.7.b,NA,883159,391,39
IRL,2013,OTM_SPF,>=40m,27.7.c,NA,105364,63,11
IRL,2013,OTM_SPF,>=40m,27.7.g,NA,41027,41,8
IRL,2013,OTM_SPF,>=40m,27.7.g,NA,41027,41,8
IRL,2013,OTM_SPF,>=40m,27.7.h,NA,334314,153,22
IRL,2013,OTM_SPF,>=40m,27.7.h,NA,334314,153,22
IRL,2013,OTM_SPF,>=40m,27.7.j,NA,724269,364,37
IRL,2013,OTM_SPF,>=40m,27.7.j,NA,724269,364,37
IRL,2013,OTM_SPF,>=40m,27.7.k,NA,169316,100,7
IRL,2013,OTM_SPF,10<24m,27.7.b,NA,54490,126,16
IRL,2013,OTM_SPF,10<24m,27.7.b,NA,54490,126,16
IRL,2013,OTM_SPF,10<24m,27.7.g,NA,116652,272,31
IRL,2013,OTM_SPF,10<24m,27.7.g,NA,116652,272,31
IRL,2013,OTM_SPF,10<24m,27.7.j,NA,76294,181,23
IRL,2013,OTM_SPF,10<24m,27.7.j,NA,76294,181,23
IRL,2013,OTM_SPF,10<24m,27.7.k,NA,48615,97,7
IRL,2013,OTM_SPF,24<40m,27.7.b,NA,287153,406,29
IRL,2013,OTM_SPF,24<40m,27.7.b,NA,287153,406,29
IRL,2013,OTM_SPF,24<40m,27.7.c,NA,3545,5,1
IRL,2013,OTM_SPF,24<40m,27.7.g,NA,185551,280,28
IRL,2013,OTM_SPF,24<40m,27.7.g,NA,185551,280,28
IRL,2013,OTM_SPF,24<40m,27.7.h,NA,22140,22,6
IRL,2013,OTM_SPF,24<40m,27.7.h,NA,22140,22,6
IRL,2013,OTM_SPF,24<40m,27.7.j,NA,253663,372,32
IRL,2013,OTM_SPF,24<40m,27.7.j,NA,253663,372,32
IRL,2013,OTM_SPF,24<40m,27.7.k,NA,214968,306,18
IRL,2013,SSC_DEF,10<24m,27.7.b,NA,35320,110,10
IRL,2013,SSC_DEF,10<24m,27.7.b,NA,17660,55,5
IRL,2013,SSC_DEF,10<24m,27.7.g,NA,542816,1436,42
IRL,2013,SSC_DEF,10<24m,27.7.g,NA,271408,718,21
IRL,2013,SSC_DEF,10<24m,27.7.j,NA,217374,538,30
IRL,2013,SSC_DEF,10<24m,27.7.j,NA,108687,269,15
IRL,2013,SSC_DEF,24<40m,27.7.b,NA,43632,94,8
IRL,2013,SSC_DEF,24<40m,27.7.b,NA,21816,47,4
IRL,2013,SSC_DEF,24<40m,27.7.g,NA,409976,1128,40
IRL,2013,SSC_DEF,24<40m,27.7.g,NA,204988,564,20
IRL,2013,SSC_DEF,24<40m,27.7.j,NA,365200,872,24
IRL,2013,SSC_DEF,24<40m,27.7.j,NA,182600,436,12
IRL,2013,TBB_DEF,10<24m,27.7.f,NA,3978,18,2
IRL,2013,TBB_DEF,10<24m,27.7.g,NA,487076,2188,42
IRL,2013,TBB_DEF,10<24m,27.7.g,NA,243538,1094,21
IRL,2013,TBB_DEF,10<24m,27.7.j,NA,10608,48,8
IRL,2013,TBB_DEF,10<24m,27.7.j,NA,5304,24,4
IRL,2013,TBB_DEF,24<40m,27.7.f,NA,5612,16,8
IRL,2013,TBB_DEF,24<40m,27.7.g,NA,1735750,3350,56
IRL,2013,TBB_DEF,24<40m,27.7.g,NA,867875,1675,28
IRL,2013,TBB_DEF,24<40m,27.7.j,NA,25548,34,6
IRL,2013,TBB_DEF,24<40m,27.7.j,NA,12774,17,3
IRL,2014,FPO_CRU,10<24m,27.7.b,NA,141591,1410,83
IRL,2014,FPO_CRU,10<24m,27.7.b,NA,141591,1410,83
IRL,2014,FPO_CRU,10<24m,27.7.g,NA,30010,388,27
IRL,2014,FPO_CRU,10<24m,27.7.g,NA,30010,388,27
IRL,2014,FPO_CRU,10<24m,27.7.j,NA,107241,1032,47
IRL,2014,FPO_CRU,10<24m,27.7.j,NA,107241,1032,47
IRL,2014,GNS_DEF,10<24m,27.7.b,NA,82070,564,50
IRL,2014,GNS_DEF,10<24m,27.7.b,NA,41035,282,25
IRL,2014,GNS_DEF,10<24m,27.7.f,NA,620,2,2
IRL,2014,GNS_DEF,10<24m,27.7.g,NA,496260,3448,178
IRL,2014,GNS_DEF,10<24m,27.7.g,NA,248130,1724,89
IRL,2014,GNS_DEF,10<24m,27.7.h,NA,24760,78,8
IRL,2014,GNS_DEF,10<24m,27.7.h,NA,12380,39,4
IRL,2014,GNS_DEF,10<24m,27.7.j,NA,377984,1794,126
IRL,2014,GNS_DEF,10<24m,27.7.j,NA,188992,897,63
IRL,2014,GNS_DEF,24<40m,27.7.b,NA,61824,138,6
IRL,2014,GNS_DEF,24<40m,27.7.b,NA,30912,69,3
IRL,2014,GNS_DEF,24<40m,27.7.g,NA,14336,32,2
IRL,2014,GNS_DEF,24<40m,27.7.g,NA,7168,16,1
IRL,2014,GNS_DEF,24<40m,27.7.h,NA,3584,8,2
IRL,2014,GNS_DEF,24<40m,27.7.h,NA,1792,4,1
IRL,2014,GNS_DEF,24<40m,27.7.j,NA,114688,256,8
IRL,2014,GNS_DEF,24<40m,27.7.j,NA,57344,128,4
IRL,2014,LLS_FIF,10<24m,27.7.b,NA,10643,137,21
IRL,2014,LLS_FIF,10<24m,27.7.b,NA,10643,137,21
IRL,2014,LLS_FIF,10<24m,27.7.g,NA,1718,19,4
IRL,2014,LLS_FIF,10<24m,27.7.g,NA,1718,19,4
IRL,2014,LLS_FIF,10<24m,27.7.j,NA,1758,20,4
IRL,2014,LLS_FIF,10<24m,27.7.j,NA,1758,20,4
IRL,2014,MIS_MIS,10<24m,27.7.g,NA,1975,5,1
IRL,2014,MIS_MIS,10<24m,27.7.g,NA,1975,5,1
IRL,2014,MIS_MIS,10<24m,27.7.h,NA,1323,3,1
IRL,2014,MIS_MIS,10<24m,27.7.h,NA,1323,3,1
IRL,2014,MIS_MIS,10<24m,27.7.j,NA,882,2,1
IRL,2014,MIS_MIS,10<24m,27.7.j,NA,882,2,1
IRL,2014,MIS_MIS,24<40m,27.7.b,NA,1812,4,1
IRL,2014,MIS_MIS,24<40m,27.7.b,NA,1812,4,1
IRL,2014,MIS_MIS,24<40m,27.7.c,NA,1812,4,1
IRL,2014,MIS_MIS,24<40m,27.7.g,NA,3171,7,1
IRL,2014,MIS_MIS,24<40m,27.7.g,NA,3171,7,1
IRL,2014,MIS_MIS,24<40m,27.7.k,NA,1812,4,1
IRL,2014,OTB_CRU,10<24m,27.7.b,NA,572582,2164,126
IRL,2014,OTB_CRU,10<24m,27.7.b,NA,286291,1082,63
IRL,2014,OTB_CRU,10<24m,27.7.c,NA,203800,474,30
IRL,2014,OTB_CRU,10<24m,27.7.e,NA,1320,3,3
IRL,2014,OTB_CRU,10<24m,27.7.e,NA,440,1,1
IRL,2014,OTB_CRU,10<24m,27.7.f,NA,3300,8,6
IRL,2014,OTB_CRU,10<24m,27.7.g,NA,1847468,5404,373
IRL,2014,OTB_CRU,10<24m,27.7.g,NA,923734,2702,185
IRL,2014,OTB_CRU,10<24m,27.7.h,NA,283344,682,60
IRL,2014,OTB_CRU,10<24m,27.7.h,NA,141672,341,30
IRL,2014,OTB_CRU,10<24m,27.7.j,NA,76858,594,134
IRL,2014,OTB_CRU,10<24m,27.7.j,NA,38429,297,67
IRL,2014,OTB_CRU,10<24m,27.7.k,NA,379284,878,42
IRL,2014,OTB_CRU,24<40m,27.7.b,NA,377534,846,82
IRL,2014,OTB_CRU,24<40m,27.7.b,NA,188767,423,41
IRL,2014,OTB_CRU,24<40m,27.7.c,NA,175208,382,50
IRL,2014,OTB_CRU,24<40m,27.7.g,NA,917692,2062,126
IRL,2014,OTB_CRU,24<40m,27.7.g,NA,458846,1031,63
IRL,2014,OTB_CRU,24<40m,27.7.h,NA,366264,630,40
IRL,2014,OTB_CRU,24<40m,27.7.h,NA,183132,315,20
IRL,2014,OTB_CRU,24<40m,27.7.j,NA,36804,58,14
IRL,2014,OTB_CRU,24<40m,27.7.j,NA,18402,29,7
IRL,2014,OTB_CRU,24<40m,27.7.k,NA,1566112,2794,98
IRL,2014,OTB_DEF,10<24m,27.7.b,NA,997392,2632,220
IRL,2014,OTB_DEF,10<24m,27.7.b,NA,498696,1316,110
IRL,2014,OTB_DEF,10<24m,27.7.c,NA,165004,256,38
IRL,2014,OTB_DEF,10<24m,27.7.d,NA,658,2,2
IRL,2014,OTB_DEF,10<24m,27.7.e,NA,2796,6,6
IRL,2014,OTB_DEF,10<24m,27.7.e,NA,932,2,2
IRL,2014,OTB_DEF,10<24m,27.7.f,NA,3044,8,4
IRL,2014,OTB_DEF,10<24m,27.7.g,NA,4089727,12494,677
IRL,2014,OTB_DEF,10<24m,27.7.g,NA,2044863,6247,306
IRL,2014,OTB_DEF,10<24m,27.7.h,NA,209202,494,72
IRL,2014,OTB_DEF,10<24m,27.7.h,NA,104601,247,36
IRL,2014,OTB_DEF,10<24m,27.7.j,NA,2003460,7292,444
IRL,2014,OTB_DEF,10<24m,27.7.j,NA,1001730,3646,222
IRL,2014,OTB_DEF,10<24m,27.7.k,NA,59450,132,40
