fleet,metier,year,stock,L,D,V,metier2,Country,CatchKG
IE_Otter_10<24m,SSC_DEF_27.7.j,2016,HAD,51.94,64.52751542,63040.38,SSC_DEF,IE,116467.5154
IE_Otter_10<24m,SSC_DEF_27.7.j,2016,WHG,194.1,70.34785711,228158.36,SSC_DEF,IE,264447.8571
IE_Otter_10<24m,SSC_DEF_27.7.j,2017,COD,12.92,0.772822173,36652.48,SSC_DEF,IE,13692.82217
IE_Otter_10<24m,SSC_DEF_27.7.j,2017,HAD,56.18,69.7950677,94551.73,SSC_DEF,IE,125975.0677
IE_Otter_10<24m,SSC_DEF_27.7.j,2017,WHG,198.09,113.3675015,307019.55,SSC_DEF,IE,311457.5015
IE_Otter_24<40m,OTB_CRU_27.7.b,2009,HAD,4.17,0,6294.65,OTB_CRU,IE,4170
IE_Otter_24<40m,OTB_CRU_27.7.b,2009,WHG,1.37,0,1731.58,OTB_CRU,IE,1370
IE_Otter_24<40m,OTB_CRU_27.7.b,2010,HAD,2.73,0,3764.71,OTB_CRU,IE,2730
IE_Otter_24<40m,OTB_CRU_27.7.b,2010,WHG,3.51,0,4345.77,OTB_CRU,IE,3510
IE_Otter_24<40m,OTB_CRU_27.7.b,2011,HAD,12.73,0,17608.4,OTB_CRU,IE,12730
IE_Otter_24<40m,OTB_CRU_27.7.b,2011,WHG,7.99,0,10091.01,OTB_CRU,IE,7990
IE_Otter_24<40m,OTB_CRU_27.7.b,2012,HAD,8.17,0,11206.34,OTB_CRU,IE,8170
IE_Otter_24<40m,OTB_CRU_27.7.b,2012,WHG,10.85,0,13570.62,OTB_CRU,IE,10850
IE_Otter_24<40m,OTB_CRU_27.7.b,2013,HAD,19.58,0,27245.91,OTB_CRU,IE,19580
IE_Otter_24<40m,OTB_CRU_27.7.b,2013,WHG,13.03,0,16425.48,OTB_CRU,IE,13030
IE_Otter_24<40m,OTB_CRU_27.7.b,2014,HAD,8.34,0,11679.23,OTB_CRU,IE,8340
IE_Otter_24<40m,OTB_CRU_27.7.b,2014,WHG,5,1.442814458,6471.23,OTB_CRU,IE,6442.814458
IE_Otter_24<40m,OTB_CRU_27.7.b,2015,HAD,5.81,0,7828.14,OTB_CRU,IE,5810
IE_Otter_24<40m,OTB_CRU_27.7.b,2015,WHG,1.76,0.507870689,2175.96,OTB_CRU,IE,2267.870689
IE_Otter_24<40m,OTB_CRU_27.7.b,2016,HAD,7.83,3.19565391,10581.07,OTB_CRU,IE,11025.65391
IE_Otter_24<40m,OTB_CRU_27.7.b,2016,WHG,2.3,1.816003333,2853.83,OTB_CRU,IE,4116.003333
IE_Otter_24<40m,OTB_CRU_27.7.b,2017,HAD,2.92,1.191738028,4485.91,OTB_CRU,IE,4111.738028
IE_Otter_24<40m,OTB_CRU_27.7.b,2017,WHG,0.85,0.047615288,1184.31,OTB_CRU,IE,897.615288
IE_Otter_24<40m,OTB_CRU_27.7.c,2010,WHG,0.31,0,547.38,OTB_CRU,IE,310
IE_Otter_24<40m,OTB_CRU_27.7.c,2017,WHG,0.04,0,63.35,OTB_CRU,IE,40
IE_Otter_24<40m,OTB_CRU_27.7.f,2016,WHG,0.08,0,131.6,OTB_CRU,IE,80
IE_Otter_24<40m,OTB_CRU_27.7.g,2009,COD,28.94,0,66071.79,OTB_CRU,IE,28940
IE_Otter_24<40m,OTB_CRU_27.7.g,2009,HAD,14.36,0,22193.03,OTB_CRU,IE,14360
IE_Otter_24<40m,OTB_CRU_27.7.g,2009,WHG,4.17,0,5333.51,OTB_CRU,IE,4170
IE_Otter_24<40m,OTB_CRU_27.7.g,2010,COD,42.84,0,96740.75,OTB_CRU,IE,42840
IE_Otter_24<40m,OTB_CRU_27.7.g,2010,HAD,17.15,0,26395.91,OTB_CRU,IE,17150
IE_Otter_24<40m,OTB_CRU_27.7.g,2010,WHG,3.53,0,4528.18,OTB_CRU,IE,3530
IE_Otter_24<40m,OTB_CRU_27.7.g,2011,COD,27.37,0,63548.19,OTB_CRU,IE,27370
IE_Otter_24<40m,OTB_CRU_27.7.g,2011,HAD,12.57,0,19630.69,OTB_CRU,IE,12570
IE_Otter_24<40m,OTB_CRU_27.7.g,2011,WHG,4.03,0,5175.55,OTB_CRU,IE,4030
IE_Otter_24<40m,OTB_CRU_27.7.g,2012,COD,78.37,0,183965.06,OTB_CRU,IE,78370
IE_Otter_24<40m,OTB_CRU_27.7.g,2012,HAD,41.16,0,64165.91,OTB_CRU,IE,41160
IE_Otter_24<40m,OTB_CRU_27.7.g,2012,WHG,15.68,0,20025.75,OTB_CRU,IE,15680
IE_Otter_24<40m,OTB_CRU_27.7.g,2013,COD,114.28,11.46033225,261631.66,OTB_CRU,IE,125740.3323
IE_Otter_24<40m,OTB_CRU_27.7.g,2013,HAD,48.84,59.17982065,77376.08,OTB_CRU,IE,108019.8207
IE_Otter_24<40m,OTB_CRU_27.7.g,2013,WHG,17.97,0,23260.52,OTB_CRU,IE,17970
IE_Otter_24<40m,OTB_CRU_27.7.g,2014,COD,71.95,6.87005784,168549.74,OTB_CRU,IE,78820.05784
IE_Otter_24<40m,OTB_CRU_27.7.g,2014,HAD,31.76,30.33184959,49525.03,OTB_CRU,IE,62091.84959
IE_Otter_24<40m,OTB_CRU_27.7.g,2014,WHG,8.26,2.383529508,10458.21,OTB_CRU,IE,10643.52951
IE_Otter_24<40m,OTB_CRU_27.7.g,2015,COD,82.4,7.842683942,192239.19,OTB_CRU,IE,90242.68394
IE_Otter_24<40m,OTB_CRU_27.7.g,2015,HAD,44.07,43.45336581,69356.14,OTB_CRU,IE,87523.36581
IE_Otter_24<40m,OTB_CRU_27.7.g,2015,WHG,14.13,7.237329489,17869.82,OTB_CRU,IE,21367.32949
IE_Otter_24<40m,OTB_CRU_27.7.g,2016,COD,56.65,0,129415.68,OTB_CRU,IE,56650
IE_Otter_24<40m,OTB_CRU_27.7.g,2016,HAD,50.65,89.99493418,79087.65,OTB_CRU,IE,140644.9342
IE_Otter_24<40m,OTB_CRU_27.7.g,2016,WHG,11.24,5.757083047,14340.68,OTB_CRU,IE,16997.08305
IE_Otter_24<40m,OTB_CRU_27.7.g,2017,COD,34.86,2.648830589,92182.99,OTB_CRU,IE,37508.83059
IE_Otter_24<40m,OTB_CRU_27.7.g,2017,HAD,55.39,98.41696758,93726.94,OTB_CRU,IE,153806.9676
IE_Otter_24<40m,OTB_CRU_27.7.g,2017,WHG,26.92,2.811094055,36559.01,OTB_CRU,IE,29731.09406
IE_Otter_24<40m,OTB_CRU_27.7.h,2010,WHG,0.04,0,50.36,OTB_CRU,IE,40
IE_Otter_24<40m,OTB_CRU_27.7.h,2012,WHG,0.37,0,480.27,OTB_CRU,IE,370
IE_Otter_24<40m,OTB_CRU_27.7.h,2013,WHG,0.08,0,116.2,OTB_CRU,IE,80
IE_Otter_24<40m,OTB_CRU_27.7.h,2014,WHG,0.08,0,104.12,OTB_CRU,IE,80
IE_Otter_24<40m,OTB_CRU_27.7.h,2015,WHG,0.07,0,94.69,OTB_CRU,IE,70
IE_Otter_24<40m,OTB_CRU_27.7.h,2016,WHG,0.04,0,53.36,OTB_CRU,IE,40
IE_Otter_24<40m,OTB_CRU_27.7.h,2017,WHG,0.15,0,226.78,OTB_CRU,IE,150
IE_Otter_24<40m,OTB_CRU_27.7.j,2009,COD,0.06,0,133.97,OTB_CRU,IE,60
IE_Otter_24<40m,OTB_CRU_27.7.j,2009,HAD,1.74,0,2085.7,OTB_CRU,IE,1740
IE_Otter_24<40m,OTB_CRU_27.7.j,2010,HAD,0.37,0,466.07,OTB_CRU,IE,370
IE_Otter_24<40m,OTB_CRU_27.7.j,2012,COD,0.03,0,55.48,OTB_CRU,IE,30
IE_Otter_24<40m,OTB_CRU_27.7.j,2012,HAD,0.28,0,381.14,OTB_CRU,IE,280
IE_Otter_24<40m,OTB_CRU_27.7.j,2012,WHG,0.07,0,84.98,OTB_CRU,IE,70
IE_Otter_24<40m,OTB_CRU_27.7.j,2013,COD,0.05,0,120.17,OTB_CRU,IE,50
IE_Otter_24<40m,OTB_CRU_27.7.j,2013,HAD,0.2,0,287.15,OTB_CRU,IE,200
IE_Otter_24<40m,OTB_CRU_27.7.j,2013,WHG,0.04,0,43.21,OTB_CRU,IE,40
IE_Otter_24<40m,OTB_CRU_27.7.j,2015,COD,0.03,0,59.5,OTB_CRU,IE,30
IE_Otter_24<40m,OTB_CRU_27.7.j,2015,HAD,0.14,0,197.45,OTB_CRU,IE,140
IE_Otter_24<40m,OTB_CRU_27.7.j,2016,HAD,0.2,0.099634214,304.99,OTB_CRU,IE,299.634214
IE_Otter_24<40m,OTB_CRU_27.7.j,2016,WHG,0.07,0.055268629,83.04,OTB_CRU,IE,125.268629
IE_Otter_24<40m,OTB_CRU_27.7.j,2017,COD,0.34,0.025835111,859.17,OTB_CRU,IE,365.835111
IE_Otter_24<40m,OTB_CRU_27.7.j,2017,HAD,0.48,0.23912186,759.92,OTB_CRU,IE,719.12186
IE_Otter_24<40m,OTB_CRU_27.7.j,2017,WHG,0.26,0.01365,493.47,OTB_CRU,IE,273.65
IE_Otter_24<40m,OTB_CRU_27.7.k,2011,WHG,0.07,0,100.5,OTB_CRU,IE,70
IE_Otter_24<40m,OTB_DEF_27.7.b,2009,HAD,116.38,0,172904.84,OTB_DEF,IE,116380
IE_Otter_24<40m,OTB_DEF_27.7.b,2009,WHG,10.91,0,13918.49,OTB_DEF,IE,10910
IE_Otter_24<40m,OTB_DEF_27.7.b,2010,HAD,111.07,0,165193.57,OTB_DEF,IE,111070
IE_Otter_24<40m,OTB_DEF_27.7.b,2010,WHG,15.03,0,19735.1,OTB_DEF,IE,15030
IE_Otter_24<40m,OTB_DEF_27.7.b,2011,HAD,96.61,0,145073.38,OTB_DEF,IE,96610
IE_Otter_24<40m,OTB_DEF_27.7.b,2011,WHG,64.2,0,86165.2,OTB_DEF,IE,64200
IE_Otter_24<40m,OTB_DEF_27.7.b,2012,HAD,97.06,0,142986.15,OTB_DEF,IE,97060
IE_Otter_24<40m,OTB_DEF_27.7.b,2012,WHG,168.27,0,220382.78,OTB_DEF,IE,168270
IE_Otter_24<40m,OTB_DEF_27.7.b,2013,HAD,89.13,0,125725.74,OTB_DEF,IE,89130
IE_Otter_24<40m,OTB_DEF_27.7.b,2013,WHG,172.55,0,215088.06,OTB_DEF,IE,172550
IE_Otter_24<40m,OTB_DEF_27.7.b,2014,HAD,98.32,0,143477.31,OTB_DEF,IE,98320
IE_Otter_24<40m,OTB_DEF_27.7.b,2014,WHG,207.42,24.37490745,263725.86,OTB_DEF,IE,231794.9075
IE_Otter_24<40m,OTB_DEF_27.7.b,2015,HAD,56.86,4.375128987,87176.36,OTB_DEF,IE,61235.12899
IE_Otter_24<40m,OTB_DEF_27.7.b,2015,WHG,335.16,11.30469851,442343.3,OTB_DEF,IE,346464.6985
IE_Otter_24<40m,OTB_DEF_27.7.b,2016,HAD,22.73,9.276782198,33222.7,OTB_DEF,IE,32006.7822
IE_Otter_24<40m,OTB_DEF_27.7.b,2016,WHG,204.94,10.18071718,271543.83,OTB_DEF,IE,215120.7172
IE_Otter_24<40m,OTB_DEF_27.7.b,2017,HAD,28.04,11.44394953,50652.52,OTB_DEF,IE,39483.94953
IE_Otter_24<40m,OTB_DEF_27.7.b,2017,WHG,654.04,36.63842778,952623.19,OTB_DEF,IE,690678.4278
IE_Otter_24<40m,OTB_DEF_27.7.c,2009,WHG,0.26,0,285.67,OTB_DEF,IE,260
IE_Otter_24<40m,OTB_DEF_27.7.c,2010,WHG,0.06,0,73.84,OTB_DEF,IE,60
IE_Otter_24<40m,OTB_DEF_27.7.c,2014,WHG,1.34,0,1749.46,OTB_DEF,IE,1340
IE_Otter_24<40m,OTB_DEF_27.7.e,2013,WHG,0.4,0,505.65,OTB_DEF,IE,400
IE_Otter_24<40m,OTB_DEF_27.7.e,2015,WHG,0.03,0,42.94,OTB_DEF,IE,30
IE_Otter_24<40m,OTB_DEF_27.7.f,2010,WHG,11.9,0,16337.8,OTB_DEF,IE,11900
IE_Otter_24<40m,OTB_DEF_27.7.f,2011,WHG,4.52,0,6199.55,OTB_DEF,IE,4520
IE_Otter_24<40m,OTB_DEF_27.7.f,2015,WHG,55.29,0,75924.3,OTB_DEF,IE,55290
IE_Otter_24<40m,OTB_DEF_27.7.f,2016,WHG,14.64,0,18989.4,OTB_DEF,IE,14640
IE_Otter_24<40m,OTB_DEF_27.7.f,2017,WHG,37.91,0,64719.96,OTB_DEF,IE,37910
IE_Otter_24<40m,OTB_DEF_27.7.g,2009,COD,72.32,0,164112.88,OTB_DEF,IE,72320
IE_Otter_24<40m,OTB_DEF_27.7.g,2009,HAD,343.36,0,498553.4,OTB_DEF,IE,343360
IE_Otter_24<40m,OTB_DEF_27.7.g,2009,WHG,625.14,0,733435.31,OTB_DEF,IE,625140
IE_Otter_24<40m,OTB_DEF_27.7.g,2010,COD,80.03,0,181094.87,OTB_DEF,IE,80030
IE_Otter_24<40m,OTB_DEF_27.7.g,2010,HAD,346.51,0,498930.19,OTB_DEF,IE,346510
IE_Otter_24<40m,OTB_DEF_27.7.g,2010,WHG,998.64,0,1162773.46,OTB_DEF,IE,998640
IE_Otter_24<40m,OTB_DEF_27.7.g,2011,COD,95.98,0,215697.62,OTB_DEF,IE,95980
IE_Otter_24<40m,OTB_DEF_27.7.g,2011,HAD,345.56,0,503496.98,OTB_DEF,IE,345560
IE_Otter_24<40m,OTB_DEF_27.7.g,2011,WHG,913.19,0,1076934.48,OTB_DEF,IE,913190
IE_Otter_24<40m,OTB_DEF_27.7.g,2012,COD,145.17,0,329170.52,OTB_DEF,IE,145170
IE_Otter_24<40m,OTB_DEF_27.7.g,2012,HAD,480.77,0,693982.17,OTB_DEF,IE,480770
IE_Otter_24<40m,OTB_DEF_27.7.g,2012,WHG,835.47,0,999240,OTB_DEF,IE,835470
IE_Otter_24<40m,OTB_DEF_27.7.g,2013,COD,118.53,11.77546241,271559.78,OTB_DEF,IE,130305.4624
IE_Otter_24<40m,OTB_DEF_27.7.g,2013,HAD,285.36,82.76313363,416401.49,OTB_DEF,IE,368123.1336
IE_Otter_24<40m,OTB_DEF_27.7.g,2013,WHG,1123.38,0,1337674.31,OTB_DEF,IE,1123380
IE_Otter_24<40m,OTB_DEF_27.7.g,2014,COD,86.96,8.536676429,208490.69,OTB_DEF,IE,95496.67643
IE_Otter_24<40m,OTB_DEF_27.7.g,2014,HAD,237.71,68.89047353,352410.15,OTB_DEF,IE,306600.4735
IE_Otter_24<40m,OTB_DEF_27.7.g,2014,WHG,1159.21,175.2586739,1391176.24,OTB_DEF,IE,1334468.674
IE_Otter_24<40m,OTB_DEF_27.7.g,2015,COD,105.2,16.03742601,243358.78,OTB_DEF,IE,121237.426
IE_Otter_24<40m,OTB_DEF_27.7.g,2015,HAD,219.83,242.4456257,321339.46,OTB_DEF,IE,462275.6257
IE_Otter_24<40m,OTB_DEF_27.7.g,2015,WHG,1396.5,715.2821466,1658069.39,OTB_DEF,IE,2111782.147
IE_Otter_24<40m,OTB_DEF_27.7.g,2016,COD,76.07,4.555997446,172414.96,OTB_DEF,IE,80625.99745
IE_Otter_24<40m,OTB_DEF_27.7.g,2016,HAD,267.45,475.2052359,391418.94,OTB_DEF,IE,742655.2359
IE_Otter_24<40m,OTB_DEF_27.7.g,2016,WHG,1806.22,1106.288267,2133400.21,OTB_DEF,IE,2912508.267
IE_Otter_24<40m,OTB_DEF_27.7.g,2017,COD,78.48,5.963288655,212738.71,OTB_DEF,IE,84443.28866
IE_Otter_24<40m,OTB_DEF_27.7.g,2017,HAD,297.44,528.4914765,481449.05,OTB_DEF,IE,825931.4765
IE_Otter_24<40m,OTB_DEF_27.7.g,2017,WHG,1423.29,148.6258166,1870210.28,OTB_DEF,IE,1571915.817
IE_Otter_24<40m,OTB_DEF_27.7.h,2011,WHG,0.32,0,422.9,OTB_DEF,IE,320
IE_Otter_24<40m,OTB_DEF_27.7.h,2012,WHG,0.13,0,192.04,OTB_DEF,IE,130
IE_Otter_24<40m,OTB_DEF_27.7.h,2015,WHG,1.94,0,2169.31,OTB_DEF,IE,1940
IE_Otter_24<40m,OTB_DEF_27.7.h,2017,WHG,2.33,0,2066.46,OTB_DEF,IE,2330
IE_Otter_24<40m,OTB_DEF_27.7.j,2009,COD,1.63,0,3517.64,OTB_DEF,IE,1630
IE_Otter_24<40m,OTB_DEF_27.7.j,2009,HAD,34.73,0,47065.89,OTB_DEF,IE,34730
IE_Otter_24<40m,OTB_DEF_27.7.j,2009,WHG,75.16,0,90092.87,OTB_DEF,IE,75160
IE_Otter_24<40m,OTB_DEF_27.7.j,2010,COD,14.77,0,31966.81,OTB_DEF,IE,14770
IE_Otter_24<40m,OTB_DEF_27.7.j,2010,HAD,44.86,0,59519.48,OTB_DEF,IE,44860
IE_Otter_24<40m,OTB_DEF_27.7.j,2010,WHG,40.02,0,49141.2,OTB_DEF,IE,40020
IE_Otter_24<40m,OTB_DEF_27.7.j,2011,COD,17.51,0,37371.7,OTB_DEF,IE,17510
IE_Otter_24<40m,OTB_DEF_27.7.j,2011,HAD,37.25,0,49041.68,OTB_DEF,IE,37250
IE_Otter_24<40m,OTB_DEF_27.7.j,2011,WHG,37.64,0,46669.77,OTB_DEF,IE,37640
IE_Otter_24<40m,OTB_DEF_27.7.j,2012,COD,17.22,0,36382.27,OTB_DEF,IE,17220
IE_Otter_24<40m,OTB_DEF_27.7.j,2012,HAD,29.88,0,39176.1,OTB_DEF,IE,29880
IE_Otter_24<40m,OTB_DEF_27.7.j,2012,WHG,18.69,0,22950.68,OTB_DEF,IE,18690
IE_Otter_24<40m,OTB_DEF_27.7.j,2013,COD,22.03,0,46467.34,OTB_DEF,IE,22030
IE_Otter_24<40m,OTB_DEF_27.7.j,2013,HAD,39.58,0,52201.55,OTB_DEF,IE,39580
IE_Otter_24<40m,OTB_DEF_27.7.j,2013,WHG,21.4,0,26193.7,OTB_DEF,IE,21400
IE_Otter_24<40m,OTB_DEF_27.7.j,2014,COD,6.81,0,14735.15,OTB_DEF,IE,6810
IE_Otter_24<40m,OTB_DEF_27.7.j,2014,HAD,26.45,0,35030.77,OTB_DEF,IE,26450
IE_Otter_24<40m,OTB_DEF_27.7.j,2014,WHG,39.85,0.502099436,48810.87,OTB_DEF,IE,40352.09944
IE_Otter_24<40m,OTB_DEF_27.7.j,2015,COD,13.1,0.035877561,27765.94,OTB_DEF,IE,13135.87756
IE_Otter_24<40m,OTB_DEF_27.7.j,2015,HAD,22.28,62.58558459,29232.26,OTB_DEF,IE,84865.58459
IE_Otter_24<40m,OTB_DEF_27.7.j,2015,WHG,21.08,56.02504059,26003.03,OTB_DEF,IE,77105.04059
IE_Otter_24<40m,OTB_DEF_27.7.j,2016,COD,12.35,0.764610485,25882.87,OTB_DEF,IE,13114.61049
IE_Otter_24<40m,OTB_DEF_27.7.j,2016,HAD,35.94,17.90424896,47094.58,OTB_DEF,IE,53844.24896
IE_Otter_24<40m,OTB_DEF_27.7.j,2016,WHG,41.19,6.023346041,50268.55,OTB_DEF,IE,47213.34604
IE_Otter_24<40m,OTB_DEF_27.7.j,2017,COD,13.47,1.023515763,36322.01,OTB_DEF,IE,14493.51576
IE_Otter_24<40m,OTB_DEF_27.7.j,2017,HAD,52.42,159.4853702,85734.83,OTB_DEF,IE,211905.3702
IE_Otter_24<40m,OTB_DEF_27.7.j,2017,WHG,49.49,2.59823923,84024.47,OTB_DEF,IE,52088.23923
IE_Otter_24<40m,OTB_DEF_27.7.k,2009,WHG,0.15,0,213.66,OTB_DEF,IE,150
IE_Otter_24<40m,OTB_DEF_27.7.k,2010,WHG,0.09,0,79.2,OTB_DEF,IE,90
IE_Otter_24<40m,OTB_DEF_27.7.k,2013,WHG,0.03,0,41.38,OTB_DEF,IE,30
IE_Otter_24<40m,OTB_DEF_27.7.k,2015,WHG,0.04,0,42.5,OTB_DEF,IE,40
IE_Otter_24<40m,SSC_DEF_27.7.b,2013,HAD,19.51,0,25078.39,SSC_DEF,IE,19510
IE_Otter_24<40m,SSC_DEF_27.7.b,2013,WHG,132.3,0,166591.56,SSC_DEF,IE,132300
IE_Otter_24<40m,SSC_DEF_27.7.b,2014,HAD,20.51,0,28062.32,SSC_DEF,IE,20510
IE_Otter_24<40m,SSC_DEF_27.7.b,2014,WHG,225.07,64.94685123,313025.68,SSC_DEF,IE,290016.8512
IE_Otter_24<40m,SSC_DEF_27.7.b,2015,HAD,18.7,0,28264.53,SSC_DEF,IE,18700
IE_Otter_24<40m,SSC_DEF_27.7.b,2015,WHG,222.82,110.3322138,319376.8,SSC_DEF,IE,333152.2138
IE_Otter_24<40m,SSC_DEF_27.7.b,2016,HAD,7.9,12.18772961,11059.36,SSC_DEF,IE,20087.72961
IE_Otter_24<40m,SSC_DEF_27.7.b,2016,WHG,133.43,48.35916836,180743.02,SSC_DEF,IE,181789.1684
IE_Otter_24<40m,SSC_DEF_27.7.b,2017,HAD,1.1,1.697025641,1708.99,SSC_DEF,IE,2797.025641
IE_Otter_24<40m,SSC_DEF_27.7.b,2017,WHG,34.44,19.71011547,66680.13,SSC_DEF,IE,54150.11547
IE_Otter_24<40m,SSC_DEF_27.7.g,2009,COD,44.18,0,98785.45,SSC_DEF,IE,44180
IE_Otter_24<40m,SSC_DEF_27.7.g,2009,HAD,320.99,0,437691.58,SSC_DEF,IE,320990
IE_Otter_24<40m,SSC_DEF_27.7.g,2009,WHG,565.79,0,680668.12,SSC_DEF,IE,565790
IE_Otter_24<40m,SSC_DEF_27.7.g,2010,COD,44.43,0,98730.26,SSC_DEF,IE,44430
IE_Otter_24<40m,SSC_DEF_27.7.g,2010,HAD,256.49,0,340703.15,SSC_DEF,IE,256490
IE_Otter_24<40m,SSC_DEF_27.7.g,2010,WHG,819.23,0,980227.58,SSC_DEF,IE,819230
IE_Otter_24<40m,SSC_DEF_27.7.g,2011,COD,39.67,0,87839.97,SSC_DEF,IE,39670
IE_Otter_24<40m,SSC_DEF_27.7.g,2011,HAD,469.63,0,643169.53,SSC_DEF,IE,469630
IE_Otter_24<40m,SSC_DEF_27.7.g,2011,WHG,984.9,0,1177007.61,SSC_DEF,IE,984900
IE_Otter_24<40m,SSC_DEF_27.7.g,2012,COD,63.81,0,140500.18,SSC_DEF,IE,63810
IE_Otter_24<40m,SSC_DEF_27.7.g,2012,HAD,606.45,0,828724.17,SSC_DEF,IE,606450
IE_Otter_24<40m,SSC_DEF_27.7.g,2012,WHG,1067.14,0,1279974.31,SSC_DEF,IE,1067140
IE_Otter_24<40m,SSC_DEF_27.7.g,2013,COD,54.85,3.811266838,121956.55,SSC_DEF,IE,58661.26684
IE_Otter_24<40m,SSC_DEF_27.7.g,2013,HAD,222.18,0,300413.07,SSC_DEF,IE,222180
IE_Otter_24<40m,SSC_DEF_27.7.g,2013,WHG,812.41,0,972576.36,SSC_DEF,IE,812410
IE_Otter_24<40m,SSC_DEF_27.7.g,2014,COD,36.95,21.21030038,87145.34,SSC_DEF,IE,58160.30038
IE_Otter_24<40m,SSC_DEF_27.7.g,2014,HAD,79.49,30.70978565,111028.22,SSC_DEF,IE,110199.7857
IE_Otter_24<40m,SSC_DEF_27.7.g,2014,WHG,524.03,151.2156147,626906.09,SSC_DEF,IE,675245.6147
IE_Otter_24<40m,SSC_DEF_27.7.g,2015,COD,17.88,0.341161583,39994.52,SSC_DEF,IE,18221.16158
IE_Otter_24<40m,SSC_DEF_27.7.g,2015,HAD,78.11,30.17664306,107536.44,SSC_DEF,IE,108286.6431
IE_Otter_24<40m,SSC_DEF_27.7.g,2015,WHG,530.23,262.5502638,635021.45,SSC_DEF,IE,792780.2638
IE_Otter_24<40m,SSC_DEF_27.7.g,2016,COD,19.28,0.789940025,42307.33,SSC_DEF,IE,20069.94003
IE_Otter_24<40m,SSC_DEF_27.7.g,2016,HAD,78.24,102.3832882,107028.47,SSC_DEF,IE,180623.2882
IE_Otter_24<40m,SSC_DEF_27.7.g,2016,WHG,625.6,226.7368335,753032.77,SSC_DEF,IE,852336.8335
IE_Otter_24<40m,SSC_DEF_27.7.g,2017,COD,16.48,0.874608957,45610.78,SSC_DEF,IE,17354.60896
IE_Otter_24<40m,SSC_DEF_27.7.g,2017,HAD,153.32,200.6314641,256990.76,SSC_DEF,IE,353951.4641
IE_Otter_24<40m,SSC_DEF_27.7.g,2017,WHG,466.06,266.7275363,669241.11,SSC_DEF,IE,732787.5363
IE_Otter_24<40m,SSC_DEF_27.7.j,2009,COD,6.95,0,15123.14,SSC_DEF,IE,6950
IE_Otter_24<40m,SSC_DEF_27.7.j,2009,HAD,183.79,0,227427.62,SSC_DEF,IE,183790
IE_Otter_24<40m,SSC_DEF_27.7.j,2009,WHG,329.37,0,391111.42,SSC_DEF,IE,329370
IE_Otter_24<40m,SSC_DEF_27.7.j,2010,COD,13.52,0,29029.31,SSC_DEF,IE,13520
IE_Otter_24<40m,SSC_DEF_27.7.j,2010,HAD,153.78,0,189618.54,SSC_DEF,IE,153780
IE_Otter_24<40m,SSC_DEF_27.7.j,2010,WHG,469.47,0,554171.81,SSC_DEF,IE,469470
IE_Otter_24<40m,SSC_DEF_27.7.j,2011,COD,13.26,0,28031.84,SSC_DEF,IE,13260
IE_Otter_24<40m,SSC_DEF_27.7.j,2011,HAD,145.52,0,178844.19,SSC_DEF,IE,145520
IE_Otter_24<40m,SSC_DEF_27.7.j,2011,WHG,333.89,0,390031.84,SSC_DEF,IE,333890
IE_Otter_24<40m,SSC_DEF_27.7.j,2012,COD,24.94,0,52290.66,SSC_DEF,IE,24940
IE_Otter_24<40m,SSC_DEF_27.7.j,2012,HAD,183.98,0,226094.95,SSC_DEF,IE,183980
IE_Otter_24<40m,SSC_DEF_27.7.j,2012,WHG,492.42,0,577815.61,SSC_DEF,IE,492420
IE_Otter_24<40m,SSC_DEF_27.7.j,2013,COD,20.08,0,43131.29,SSC_DEF,IE,20080
IE_Otter_24<40m,SSC_DEF_27.7.j,2013,HAD,106.3,0,130278.44,SSC_DEF,IE,106300
IE_Otter_24<40m,SSC_DEF_27.7.j,2013,WHG,548.44,0,643355.16,SSC_DEF,IE,548440
IE_Otter_24<40m,SSC_DEF_27.7.j,2014,COD,32.36,0,70164.38,SSC_DEF,IE,32360
IE_Otter_24<40m,SSC_DEF_27.7.j,2014,HAD,80.92,0,98381.64,SSC_DEF,IE,80920
IE_Otter_24<40m,SSC_DEF_27.7.j,2014,WHG,411.54,118.7551747,481153.83,SSC_DEF,IE,530295.1747
IE_Otter_24<40m,SSC_DEF_27.7.j,2015,COD,21.84,0.417711753,46493.22,SSC_DEF,IE,22257.71175
IE_Otter_24<40m,SSC_DEF_27.7.j,2015,HAD,49.94,0,61355.37,SSC_DEF,IE,49940
IE_Otter_24<40m,SSC_DEF_27.7.j,2015,WHG,318.29,157.6054232,376276.93,SSC_DEF,IE,475895.4232
IE_Otter_24<40m,SSC_DEF_27.7.j,2016,COD,13.31,0.545337043,27911.71,SSC_DEF,IE,13855.33704
IE_Otter_24<40m,SSC_DEF_27.7.j,2016,HAD,48.08,59.73205509,58531.67,SSC_DEF,IE,107812.0551
IE_Otter_24<40m,SSC_DEF_27.7.j,2016,WHG,250.78,90.89044619,293898.6,SSC_DEF,IE,341670.4462
IE_Otter_24<40m,SSC_DEF_27.7.j,2017,COD,11.64,0.696257747,33129.24,SSC_DEF,IE,12336.25775
IE_Otter_24<40m,SSC_DEF_27.7.j,2017,HAD,35.16,43.68092881,59587.3,SSC_DEF,IE,78840.92881
IE_Otter_24<40m,SSC_DEF_27.7.j,2017,WHG,220.41,126.1413044,331851.64,SSC_DEF,IE,346551.3044
IE_Static_10<24m,GNS_DEF_27.7.b,2009,HAD,4.71,0,6888.53,GNS_DEF,IE,4710
